ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
4500,80000,2,3,2,44,0,3,-1,-1,-1,0,25058,5134,35444,3431,12587,77723,5338,7639,36562,29890,8948,8979,0
4501,80000,1,1,1,30,-1,-1,-1,-1,1,3,55689,61235,67642,35493,30086,9399,4951,33231,18558,18881,38222,20642,0
4502,10000,1,3,1,40,1,1,2,-1,0,0,3520,59514,27303,14376,73443,19971,43498,41506,26721,36978,34508,30412,0
4503,80000,1,1,2,37,-1,0,0,1,2,-1,37066,38057,14103,12238,4187,78606,47342,2334,43122,5926,5172,34239,0
4504,10000,1,1,1,33,0,-1,3,2,0,0,62467,41277,21416,38711,64355,22682,33641,49002,11804,42934,40363,35580,0
4505,50000,2,3,2,49,0,-1,2,0,1,2,16274,59578,57652,27427,22114,14586,34618,36407,43992,47705,8706,40400,0
4506,30000,2,1,3,56,0,-1,2,-1,-1,-1,66424,26097,79664,52334,7563,6191,42940,34346,40738,9556,40541,49137,0
4507,10000,2,1,2,43,2,1,0,0,0,-1,5418,74672,7740,16192,14875,77336,8846,2668,48554,12860,23361,4748,0
4508,20000,1,2,2,47,-1,-1,-1,1,0,3,41509,11678,3048,58718,34270,78347,3079,10559,5370,18930,7495,32798,0
4509,200000,2,4,3,38,-1,1,2,-1,1,1,21846,55517,7231,20324,30265,62466,3875,35067,18690,37095,17786,49759,1
4510,200000,1,1,2,38,0,0,-1,-1,1,-1,66539,68096,47009,8909,74270,23787,22773,31386,14301,9627,31097,23611,0
4511,10000,2,4,2,74,-1,-1,0,0,-1,0,67020,5520,26906,32222,29515,56596,19750,46358,26536,33430,39622,31729,1
4512,200000,1,2,3,29,-1,-1,2,2,-1,-1,43968,3904,30783,49513,76112,78746,20217,7768,24321,42386,42029,43700,1
4513,80000,2,2,1,23,0,2,0,0,-1,-1,16432,24892,2414,69434,75139,35224,33815,48748,285,28699,22047,12852,0
4514,150000,2,2,1,27,-1,-1,-1,-1,1,-1,45943,6801,13115,77140,78649,66295,33477,7391,49225,37537,29828,46928,0
4515,150000,1,2,2,35,-1,-1,-1,-1,-1,-1,37225,33708,15412,61022,65226,37238,46891,42274,22301,39585,16138,18971,0
4516,200000,2,4,1,50,-1,0,3,-1,-1,0,66918,27217,53447,37849,53433,28634,25801,46885,29536,2417,30752,18317,1
4517,50000,2,3,1,29,-1,-1,3,3,1,-1,76463,16915,42361,46655,38631,13997,45894,3248,47012,9188,16395,13979,1
4518,100000,1,3,2,61,0,0,1,1,-1,2,51084,62513,39679,14414,3917,54110,28332,32852,1351,9387,25343,455,0
4519,50000,1,4,3,47,-1,-1,2,1,-1,1,48227,53413,10380,33730,79829,79658,16413,9854,8004,23023,41185,40016,0
4520,100000,1,1,1,56,3,3,-1,0,0,-1,49838,38540,26059,17293,79999,76877,34746,36273,44959,20094,24778,38746,0
4521,150000,1,4,2,38,-1,0,-1,0,3,-1,35348,23729,6732,34422,57640,30923,4943,5357,9518,9150,13244,8258,1
4522,150000,1,1,3,51,0,3,-1,-1,-1,3,72567,54208,15668,19483,49257,41541,600,37379,27865,36638,40567,37279,0
4523,10000,2,1,1,37,1,-1,-1,0,1,0,6863,8139,76816,30187,28003,56247,4441,45777,33040,28640,23043,32169,0
4524,30000,1,3,3,74,-1,-1,-1,1,-1,0,30841,18976,1208,33286,55326,39246,43413,44009,31387,14871,18567,44730,0
4525,20000,2,2,2,73,1,2,-1,-1,-1,-1,45704,78590,53134,59821,20843,9911,33364,21170,35209,10039,28820,3069,1
4526,50000,2,3,3,26,1,-1,0,-1,0,-1,32195,24639,2125,14386,75283,30222,14170,1141,21401,32877,5490,47633,0
4527,80000,1,3,3,59,-1,0,-1,-1,1,1,37208,18091,44918,34526,34120,67253,15717,37515,34107,46654,12343,25750,1
4528,100000,2,4,2,45,3,-1,-1,-1,2,0,25929,10660,16786,50099,21863,31150,18890,34923,20023,43499,18910,22510,1
4529,200000,2,4,1,62,-1,3,2,1,-1,3,4041,43019,67364,13292,69203,9270,13487,15576,48108,23646,45916,37276,0
4530,80000,1,1,1,62,-1,-1,-1,-1,1,3,52830,26196,15766,4222,49788,59981,48814,1144,14970,10009,34642,11181,0
4531,30000,2,4,3,58,1,1,-1,0,-1,-1,60824,32065,57494,63495,11555,10070,17340,27166,25869,30212,33616,38323,0
4532,100000,1,1,3,58,-1,0,-1,1,2,3,43291,17153,65994,10289,59712,41208,48920,41325,7997,49697,44608,32995,0
4533,50000,1,1,3,51,0,-1,1,1,-1,3,53107,10966,18989,16100,4394,39620,46995,684,8861,28582,9549,9592,0
4534,10000,1,2,3,71,2,-1,0,2,0,1,69484,13794,58067,682,23419,3939,10804,6470,1831,10739,27138,19677,0
4535,80000,2,2,1,49,3,2,0,0,-1,-1,21325,13294,2182,61044,52930,37275,34535,47264,6101,46439,33591,12470,0
4536,30000,2,3,2,60,0,1,-1,-1,3,-1,61700,26602,50774,40823,78127,49362,35518,4543,41849,11140,15347,25756,1
4537,50000,2,2,2,29,3,0,0,-1,-1,-1,77029,51301,33174,66120,70597,46399,28653,35115,39058,13897,1881,6149,0
4538,150000,2,1,2,21,0,0,-1,0,-1,-1,60453,56825,45658,35616,36424,60371,16014,2231,29665,12469,40049,38287,0
4539,150000,1,4,3,36,-1,-1,-1,-1,0,1,40219,34576,34964,54821,27249,28682,5936,9213,23933,177,45458,23397,0
4540,50000,2,2,3,58,0,0,0,2,2,2,49609,40900,76089,11165,31315,57047,30379,20087,40076,45529,14653,11399,0
4541,50000,1,2,2,43,0,0,2,0,3,1,15008,57353,8159,15783,50514,55870,46695,35984,29037,32724,25919,16547,1
4542,50000,2,2,1,28,0,1,-1,2,-1,1,75219,71550,66481,53503,11225,34986,24416,48715,40130,2522,900,17101,0
4543,100000,2,2,2,67,0,-1,1,1,-1,0,67775,57205,2715,17532,5005,1692,2100,39228,28259,11564,40224,42372,0
4544,50000,2,1,1,32,0,3,-1,2,2,0,74590,61598,7268,56471,42391,14508,36861,39652,46258,2303,1682,34692,0
4545,80000,2,1,3,30,0,-1,-1,2,-1,0,60921,78530,40001,13533,1346,55814,36629,4777,8710,30737,13374,38940,1
4546,30000,2,3,2,36,3,-1,-1,-1,1,-1,71430,65494,14705,11316,4955,30538,6872,37238,4213,12217,30528,37983,0
4547,100000,1,4,2,67,0,2,2,1,0,1,51802,66718,72200,14697,24550,9007,47875,40367,12102,17406,22461,33336,0
4548,50000,2,3,3,63,-1,0,-1,-1,0,-1,57991,14128,57829,75358,56768,54987,31289,33799,30659,37116,5793,48550,0
4549,20000,2,3,1,44,1,-1,0,3,0,-1,75149,27109,12867,21659,38600,18346,20076,823,32707,7868,3152,2247,0
4550,200000,2,2,2,59,-1,1,-1,1,0,0,49415,51936,61309,68672,48478,43304,27019,45307,49405,15580,46536,15586,1
4551,20000,2,4,2,28,1,0,0,-1,0,0,58814,4590,66005,66328,27037,50413,26810,35667,45103,18634,15683,27774,0
4552,30000,1,2,1,31,-1,-1,0,2,0,1,43468,43829,65302,28156,22039,12588,22613,7512,26257,47729,5141,235,0
4553,150000,2,1,2,61,-1,0,-1,-1,0,0,39043,30288,70021,48932,65957,51669,23031,3244,36906,8814,25334,33318,0
4554,10000,1,3,2,46,-1,-1,1,0,0,-1,31764,43847,49619,47720,55194,79241,17192,18066,48035,41566,9167,21310,1
4555,10000,2,4,3,27,-1,-1,1,0,1,3,70485,63548,6027,7267,40022,33942,34966,15485,46915,48490,28977,35164,0
4556,200000,1,1,1,35,0,-1,-1,2,1,1,22954,4472,69440,24228,20385,8085,9913,43216,37462,26856,31825,15480,1
4557,150000,1,3,2,35,-1,0,0,2,1,2,68178,44046,65190,77713,76981,28341,19651,8478,47326,46879,18920,37156,0
4558,100000,1,4,2,68,2,-1,-1,0,2,1,74751,75471,44840,50235,236,53201,1946,6828,27871,36451,28080,10199,0
4559,100000,1,3,3,23,0,2,1,-1,-1,-1,9686,31962,11778,68456,42811,75053,21111,43138,20507,192,17668,3119,0
4560,100000,1,4,2,36,-1,0,0,-1,1,2,61827,9557,73853,46746,53367,77913,19751,18891,14559,14371,48749,36600,0
4561,10000,2,3,3,35,1,-1,-1,-1,2,3,53106,19204,12919,63814,48628,61484,29347,40719,19890,16699,34712,36045,0
4562,20000,1,2,2,45,0,0,1,-1,-1,-1,9244,61340,14431,838,19450,50820,1266,24575,13796,7944,34365,16435,1
4563,10000,2,3,3,53,1,1,-1,0,1,-1,6494,77337,24860,77349,25477,68509,29593,35530,47055,37435,48182,18397,0
4564,80000,1,3,1,34,0,0,-1,0,-1,3,14164,55143,5294,9518,18561,78298,41422,26280,29832,42782,12783,13697,0
4565,50000,1,4,1,44,-1,-1,1,1,-1,-1,55464,14919,41184,69056,55109,53186,17605,44031,3541,2029,39476,44758,1
4566,100000,2,4,2,74,0,-1,-1,-1,0,1,2569,13472,43929,40227,65890,44929,43708,25084,27481,38798,35838,2864,0
4567,20000,1,2,2,31,-1,2,-1,-1,1,-1,2787,19967,4348,21549,74505,69412,18158,1502,43201,44788,6976,12077,0
4568,30000,1,4,3,23,0,-1,-1,-1,-1,1,6107,59951,16014,17622,75956,15829,45335,46066,33394,45868,9960,1957,0
4569,200000,1,3,3,29,2,-1,1,0,-1,1,27007,8407,29657,28146,61587,56562,47621,44634,39987,37934,32016,12376,0
4570,30000,1,4,1,26,-1,0,-1,0,-1,2,52227,62067,42184,55940,11794,34966,47694,23916,3368,71,19103,2402,0
4571,50000,2,4,2,51,0,-1,-1,0,-1,1,25273,65687,51004,3019,46666,76319,28482,7681,23524,14219,24414,4240,0
4572,20000,1,4,3,36,-1,3,-1,-1,0,-1,53886,76370,54576,27971,64560,43644,21227,49445,1875,28922,8333,28539,0
4573,10000,1,2,1,31,-1,2,-1,1,-1,0,52016,2466,43290,39728,46172,71034,37997,13887,26562,34903,33574,46661,1
4574,10000,2,2,1,70,0,0,1,0,2,-1,21611,26101,4800,4007,63175,33397,25713,38417,39748,2461,31816,4814,1
4575,80000,2,1,3,37,0,1,0,-1,-1,0,74538,4142,25979,62714,70382,8852,6973,3556,33432,4498,9952,6501,0
4576,80000,1,2,2,69,0,0,1,0,0,0,19501,31217,69561,43723,63542,825,23363,1740,16498,44438,24273,37627,0
4577,10000,1,2,1,23,-1,1,0,0,0,-1,56219,62608,8498,68009,76178,30191,38135,7503,12196,4983,48943,10181,0
4578,30000,2,2,3,39,1,0,-1,-1,3,0,45188,65216,36773,44399,21887,64139,24805,46445,16219,20686,13948,14108,0
4579,200000,1,3,1,44,-1,-1,0,-1,0,-1,55464,53367,73080,55239,54516,40497,23396,32386,10219,7275,44378,16891,0
4580,100000,2,1,2,67,-1,2,1,-1,0,2,67025,33138,2706,51864,67046,49854,42561,35348,10638,11037,14996,38271,0
4581,30000,1,3,3,62,1,2,0,-1,1,-1,45023,70056,62123,36478,47712,28222,2676,29179,29523,43296,39981,33547,1
4582,200000,2,2,2,28,2,3,2,-1,-1,0,42814,1846,1405,37870,61041,15890,1450,3759,239,32940,23836,43506,0
4583,80000,2,2,2,69,0,1,2,-1,-1,1,1752,52774,25421,25122,25392,53219,30567,7127,40803,23833,41316,18012,0
4584,50000,2,1,1,56,2,0,1,-1,0,1,68139,46505,44248,18499,53475,67934,15415,17981,11311,6722,13308,46743,0
4585,200000,1,1,2,60,-1,-1,3,2,0,0,64377,38633,24492,33348,11586,67309,3292,35632,45653,13441,42969,20230,1
4586,10000,1,4,1,22,-1,-1,0,-1,-1,-1,44967,76048,62086,34270,26754,38584,44213,28525,35250,39848,6074,20129,0
4587,80000,1,2,3,43,1,-1,-1,-1,0,0,79235,14736,18685,64975,5812,26242,14334,8006,11334,30762,28952,16400,0
4588,80000,1,2,3,60,2,-1,0,-1,0,1,61763,51318,3389,78308,64154,59169,22569,28727,39204,19221,44199,18541,0
4589,100000,2,3,1,50,-1,0,-1,3,3,-1,50329,48539,1280,48180,65788,14966,42944,36149,38823,2124,22578,14488,0
4590,10000,2,4,1,45,-1,0,-1,0,0,-1,3968,33048,64014,31084,73186,36054,37649,45155,38521,43086,14535,1593,0
4591,100000,2,2,1,27,-1,-1,0,0,0,0,23757,39334,50091,69929,18288,48333,30994,25299,27236,18810,41833,14703,1
4592,10000,1,3,2,48,-1,0,-1,1,-1,0,50485,26603,6016,39313,77106,64599,23151,37415,48673,47810,28599,28309,0
4593,100000,1,1,3,61,1,-1,-1,-1,-1,-1,11644,73054,56965,12304,48367,71396,46252,8125,1897,24989,31772,7126,0
4594,200000,1,3,3,70,0,0,0,3,-1,0,50465,21863,57877,53113,56555,68400,22803,40342,12801,20091,32206,11579,0
4595,30000,2,2,2,37,0,3,-1,-1,0,-1,24068,21870,42092,1568,45438,41661,48541,42592,16780,17697,41841,46743,0
4596,50000,1,3,1,52,0,0,-1,0,1,-1,56946,55274,65307,10394,75166,1363,45149,323,20715,8113,49349,26326,0
4597,50000,1,3,3,21,2,-1,1,-1,1,1,49137,63691,69453,37194,35299,4318,4053,42257,5421,37179,43124,7970,0
4598,10000,2,4,2,47,-1,0,-1,1,1,0,9552,10190,23550,9450,75791,60486,39702,18371,12204,8579,40450,26951,0
4599,20000,2,4,1,64,0,1,1,-1,-1,-1,71896,70625,39149,75825,64236,63716,18958,18600,15455,5467,19415,38798,0
4600,150000,1,1,3,56,2,0,2,0,-1,3,48155,3085,388,22223,46675,22574,8447,26338,24615,39680,10800,21027,0
4601,80000,2,4,1,69,-1,3,1,-1,-1,-1,56464,63796,55659,3409,46728,25884,45257,17758,29961,8206,590,30855,0
4602,80000,1,3,2,27,1,-1,-1,0,2,-1,78163,70173,14986,50898,70687,59151,29975,8148,8785,39494,16645,9299,0
4603,10000,2,4,3,23,0,-1,1,-1,0,3,3629,7234,52079,40205,71156,27168,26597,42438,29924,45317,236,35750,0
4604,200000,2,2,1,50,-1,-1,-1,2,-1,-1,5584,42364,43477,44363,5696,42512,7618,34357,12875,14173,42740,38910,0
4605,100000,2,3,1,21,-1,1,0,-1,-1,3,17581,2500,65566,29419,63552,64895,22316,32301,22607,31564,13025,3768,0
4606,20000,1,3,1,71,0,0,0,0,-1,1,10627,17920,59778,28009,24928,63402,38009,27696,24869,15245,35885,30032,0
4607,30000,1,3,2,54,0,-1,0,0,3,0,30090,52858,9488,50908,50199,8984,38415,23501,32094,15145,4873,36961,0
4608,100000,1,2,1,58,0,-1,1,2,-1,0,17465,51541,3601,40220,240,28019,18101,14720,1575,27137,15263,22322,1
4609,100000,2,3,3,63,-1,0,0,2,0,0,37107,4478,20558,50994,59064,78106,47259,39811,9765,32641,36326,33612,0
4610,10000,2,4,3,73,0,3,0,3,-1,1,5242,5027,9468,22721,73617,48556,47321,1087,12810,24664,1981,15857,0
4611,10000,2,2,1,56,-1,-1,-1,-1,0,-1,7021,62648,28534,35429,32411,45374,13767,25376,899,40477,21533,6461,0
4612,200000,2,3,2,53,-1,-1,0,-1,3,1,42192,47741,11892,3219,5582,60533,41953,44319,19014,44125,44955,13049,0
4613,80000,1,4,3,63,-1,0,0,-1,-1,3,13166,34603,29157,44086,38946,39760,21301,9827,31272,25467,18122,16491,0
4614,10000,1,4,3,36,0,-1,0,0,-1,0,32154,76747,34639,6955,17869,16183,45401,37352,14679,19597,31424,16072,0
4615,10000,1,1,3,58,-1,0,0,-1,-1,-1,66298,40420,55027,24826,32252,37498,1019,48088,29516,44598,13998,2726,0
4616,10000,2,4,1,31,-1,0,-1,1,-1,-1,2517,6626,7409,1874,53364,47211,29638,7701,28816,17970,18254,32125,0
4617,200000,2,4,3,28,-1,0,-1,-1,1,-1,30849,59271,19229,25500,39937,78688,16035,30724,12385,5835,25682,23362,0
4618,80000,1,1,1,72,-1,2,0,-1,-1,-1,36414,67127,57245,43474,30139,48953,29107,49037,14036,43036,42424,24825,0
4619,30000,2,1,1,21,-1,-1,0,1,0,-1,34408,38288,46331,50386,6909,8389,31517,9368,41121,41056,4604,44238,0
4620,30000,1,2,1,34,0,1,-1,2,0,0,11254,70199,4611,45724,8128,69980,27302,40836,40200,11543,4340,30167,1
4621,150000,2,4,1,50,1,2,-1,1,-1,0,9125,24394,67724,8793,77339,12897,11756,47812,12691,32389,11007,25043,1
4622,150000,2,2,1,41,0,-1,0,-1,0,2,7810,46808,777,65769,2586,61649,5654,33778,25681,42737,20313,32075,0
4623,10000,1,2,3,41,0,-1,1,2,0,0,56163,27887,23540,43186,44171,55445,4474,29947,42868,33047,41686,21416,0
4624,150000,1,3,1,54,-1,1,-1,0,-1,-1,17733,13620,52497,76249,10918,36440,22323,18039,20829,16651,9740,33869,0
4625,80000,2,2,1,58,3,1,0,1,-1,-1,65812,13268,45672,28068,56252,62413,24719,43049,49837,23209,17762,11792,0
4626,200000,1,2,1,46,-1,-1,2,-1,0,0,56764,21401,47785,15211,71376,43764,23167,27275,22096,31474,38494,22997,0
4627,30000,1,2,1,61,0,0,-1,0,-1,0,13181,311,62269,76841,33330,66662,29401,25253,34642,48279,12646,4862,0
4628,100000,2,2,1,34,2,0,-1,-1,0,1,37145,54367,13134,32995,57208,40402,20500,14954,46507,3804,45587,33430,0
4629,30000,2,1,1,74,0,-1,2,3,0,-1,37238,76624,42647,13695,78518,47864,38233,34591,43604,14208,45778,12576,1
4630,30000,2,4,3,60,-1,1,-1,0,-1,2,60716,34417,22976,63894,22573,3008,9541,31076,34100,28220,47864,12988,0
4631,80000,1,3,1,55,-1,0,0,1,0,-1,16398,28920,63016,28349,51213,71640,21691,19492,11925,41889,4568,14163,0
4632,150000,2,1,1,62,-1,2,0,0,1,-1,42599,44383,33532,11436,69497,14385,21013,47227,42615,10386,32,5575,0
4633,100000,2,3,3,38,0,0,-1,-1,-1,1,17452,45257,7234,23028,74482,66641,17939,25935,5009,47271,26580,43487,1
4634,80000,2,3,3,40,0,0,-1,0,-1,0,69016,7941,13798,16597,11101,11969,40407,13050,17084,36467,24314,23223,0
4635,10000,2,1,2,29,1,0,0,0,-1,0,5745,64712,11551,23414,36953,41543,47968,4328,16056,19681,43581,16200,1
4636,200000,2,2,3,61,-1,-1,1,1,0,-1,56097,37388,28606,47008,61263,11312,49979,38693,30888,13624,33393,265,0
4637,50000,1,1,3,71,1,1,-1,-1,0,-1,14978,18936,35459,11227,15622,28677,21714,789,12567,27625,29996,32959,1
4638,30000,2,3,1,65,1,0,0,2,-1,-1,18002,7246,40960,33698,1272,74260,8870,13918,40137,44302,17152,9694,0
4639,50000,2,3,2,53,-1,1,0,0,-1,0,66870,56283,47495,74146,26137,77830,4107,3540,9850,431,47836,36121,1
4640,200000,1,2,1,69,-1,1,-1,-1,1,0,27708,15734,32907,33898,62378,50457,30396,23365,6432,20369,27070,24826,1
4641,200000,2,1,2,24,0,0,0,1,0,0,25860,42944,76928,17492,73765,46971,25883,12869,49478,10904,29820,32063,1
4642,80000,2,4,1,24,0,-1,-1,2,0,1,77010,17608,58773,12078,69222,4004,34270,6358,33579,24492,9624,24507,0
4643,80000,1,3,3,68,-1,2,0,0,0,-1,19655,61849,69837,71743,36259,66557,16298,49267,24669,21178,25294,48783,0
4644,80000,2,1,3,36,-1,-1,0,-1,-1,0,43843,42904,73176,68120,20938,79419,38116,16655,18815,11218,812,13600,1
4645,50000,1,2,2,67,1,3,0,0,-1,-1,8692,31177,66203,28679,75213,31107,32541,41532,48279,11811,29702,22705,1
4646,80000,2,2,1,46,-1,0,-1,-1,-1,0,7930,15775,38311,29430,25099,68297,4917,15766,49912,39639,41159,31127,0
4647,200000,1,4,1,26,-1,-1,1,0,1,1,46455,63201,50276,35754,67534,3424,36421,23087,17710,26124,30860,17270,0
4648,10000,1,3,3,57,1,2,0,0,0,1,62135,42472,35894,29172,18085,62578,15481,45109,11355,41089,36617,18167,0
4649,80000,2,4,3,42,0,1,0,-1,1,-1,14341,61614,2390,46005,67052,36118,22316,49012,48410,46000,40001,43745,0
4650,20000,1,4,2,62,0,1,2,-1,0,-1,68406,60204,48747,61523,55033,15109,10424,38027,45150,7237,43537,15538,1
4651,150000,1,4,3,59,0,-1,3,-1,0,2,70204,13500,49380,3505,42198,41414,19767,6026,781,37913,15852,33195,0
4652,50000,2,4,2,27,0,2,0,-1,-1,1,28345,59718,30760,55498,33993,48059,26450,12914,9629,46995,8638,41395,0
4653,20000,2,2,2,62,0,0,-1,-1,-1,-1,17005,38454,13007,59365,30270,56707,21751,38274,36127,35577,40141,37791,0
4654,80000,1,3,2,50,3,0,1,1,2,0,62265,26272,77731,70187,23580,76256,28860,29172,48506,24824,30372,49195,0
4655,200000,2,4,2,30,-1,2,-1,0,0,-1,40301,7140,6944,34134,45494,29092,45097,32865,15863,37001,16934,14412,0
4656,10000,1,3,3,35,-1,0,0,1,0,0,66577,10916,1520,5417,55542,9348,48292,16000,44016,34343,31221,4218,0
4657,30000,1,2,2,26,-1,-1,0,-1,-1,0,6085,31422,43229,38526,47808,8117,2710,4716,15789,48567,19473,5613,0
4658,100000,2,2,3,44,0,0,3,-1,0,-1,77805,62550,37932,60091,11731,32348,7003,18114,13670,30383,28946,42651,0
4659,150000,2,1,2,22,0,0,3,-1,0,0,5406,45843,22392,20526,69211,60938,37913,18583,46116,28268,16306,28615,0
4660,100000,1,1,3,60,-1,2,1,1,0,1,25600,14224,51660,43535,75358,1113,36931,22565,3100,27482,5610,39413,0
4661,80000,2,3,2,72,-1,-1,0,0,-1,-1,5,37392,45686,47853,79999,18700,26579,39585,7497,47387,38732,224,1
4662,150000,2,1,3,35,-1,1,0,0,-1,1,25636,5301,34475,8032,33469,48398,22759,13578,10703,39566,8195,46995,1
4663,150000,1,4,1,73,-1,1,-1,-1,-1,-1,50433,57820,4035,15279,26190,62535,4518,43911,32248,6170,40047,21519,0
4664,10000,1,3,2,41,3,-1,1,-1,1,1,25834,39321,37719,41666,42111,45169,34022,25544,22261,42823,19807,39586,0
4665,150000,1,2,2,38,0,-1,1,1,3,-1,60324,11692,3040,23554,9035,4634,40355,28507,15672,3900,2992,31893,1
4666,50000,1,2,1,25,-1,0,1,-1,0,-1,73135,28642,17581,70362,53026,54706,38805,21761,14009,25639,42364,29334,0
4667,20000,1,4,1,45,-1,1,-1,-1,0,-1,30166,5132,48352,44546,41011,57006,38726,43185,6666,36015,34541,4771,1
4668,20000,1,1,2,56,-1,0,-1,-1,-1,2,59691,59302,45768,49915,38212,14596,10519,42760,48607,8918,4081,18401,0
4669,20000,2,3,3,30,1,1,0,0,-1,0,78832,27928,65401,49746,46068,29633,39966,18326,18992,49828,29776,6100,0
4670,50000,1,3,2,71,0,0,-1,3,-1,0,53530,22897,4829,7867,73472,3734,27091,45795,42464,28320,43897,15135,1
4671,100000,2,4,3,66,3,0,-1,-1,1,-1,63012,70692,16437,34877,226,42586,10153,48445,27317,43375,2589,2137,0
4672,10000,2,1,1,43,1,-1,-1,0,-1,-1,64343,39861,55688,75209,62700,57113,28752,34571,13161,46501,11252,33939,0
4673,150000,1,3,3,44,0,-1,3,0,1,0,51034,52543,3362,69076,78402,39399,33237,22316,45806,29297,43201,35724,0
4674,50000,2,4,2,65,1,1,1,1,0,-1,36471,5695,54964,63596,44100,33108,23326,45155,43259,1651,45659,2021,0
4675,20000,1,3,1,30,1,1,0,0,1,2,64669,48717,52138,64838,31884,1031,19617,49422,5225,36902,3923,9689,0
4676,80000,2,2,1,74,-1,0,-1,1,2,0,30272,21882,16856,40046,7236,14375,23748,37168,11210,22934,20318,7363,0
4677,30000,1,3,2,26,0,0,-1,0,2,-1,50535,7066,48575,30830,43460,56293,28312,39591,2211,41710,35978,27582,0
4678,150000,1,3,2,33,0,0,-1,0,0,-1,50967,13781,18587,55385,8429,26904,2797,8250,44529,34275,39078,3844,0
4679,50000,1,3,1,41,0,-1,0,0,1,-1,25610,19555,33494,54516,18661,1735,22334,37543,4537,30967,19172,41887,0
4680,200000,1,1,3,52,-1,0,1,2,0,-1,28010,58630,63865,5124,61233,7060,42532,38109,6131,44642,24269,26199,0
4681,50000,2,1,3,63,-1,0,-1,0,-1,-1,60389,51653,47545,75321,61049,12701,37143,21458,36224,34284,28329,805,0
4682,10000,2,4,3,74,-1,0,-1,0,-1,-1,48239,39582,45722,568,56558,76861,33467,47992,45299,37704,37709,44298,1
4683,10000,2,1,2,35,-1,0,-1,-1,3,2,63537,76230,53990,41816,26688,6362,9991,27753,39944,48972,15641,24406,0
4684,50000,2,3,1,22,2,1,1,0,1,-1,17949,47884,30432,56379,73993,61044,18245,23594,41600,39275,2733,28126,0
4685,20000,2,3,3,35,0,-1,2,0,-1,1,32273,32533,18777,73615,71536,1063,24366,42146,2679,22382,13904,48673,0
4686,30000,1,1,1,71,0,-1,1,1,-1,0,25198,36878,58661,42777,46737,22752,27318,49848,34979,16687,36777,1872,0
4687,150000,1,1,3,37,0,-1,0,0,-1,2,43680,59306,22075,34305,57807,60733,34061,15041,27866,2508,949,28564,0
4688,10000,1,3,1,40,0,1,-1,-1,-1,0,58217,52682,23446,9785,39272,76023,2423,44441,45960,3672,48661,18174,0
4689,150000,1,3,2,70,3,0,1,0,2,-1,24330,67712,18540,44068,23227,23212,13792,33457,20697,5438,40245,3168,0
4690,20000,1,2,2,26,-1,-1,-1,-1,0,3,26452,42794,5210,41243,67343,68365,43909,8664,27828,13474,11094,19998,0
4691,150000,2,4,2,35,1,3,-1,-1,-1,-1,74737,4566,57417,44717,67775,36159,5883,4519,26424,41471,20310,17449,0
4692,80000,1,1,3,37,-1,0,-1,1,-1,-1,13495,77886,8631,71445,5972,31203,29521,13474,8667,37364,35549,18106,0
4693,10000,1,4,2,46,2,-1,-1,-1,2,3,25139,25372,64496,14092,34648,39122,3981,3485,49253,9495,32772,47323,0
4694,20000,2,3,2,42,2,0,-1,0,3,-1,47366,53885,77491,26489,259,62888,15662,30273,27533,15818,45446,48552,0
4695,20000,2,4,2,29,2,1,1,3,-1,0,6254,49499,33320,77121,24229,46056,19358,34057,12594,18008,44250,47239,1
4696,30000,1,1,1,32,-1,0,-1,-1,0,3,4432,30374,31073,35218,44439,34620,21393,46904,38965,37755,45129,19390,0
4697,30000,1,1,1,42,-1,0,1,-1,3,0,46754,54279,74645,8643,6760,76877,315,13744,22812,37010,47168,41541,0
4698,80000,2,4,1,43,-1,-1,2,1,0,0,18319,22050,52080,32627,44523,59684,48039,2727,30140,12805,37661,45461,0
4699,20000,1,1,1,57,0,-1,0,-1,0,0,4402,58091,29809,26817,61400,63999,33075,7680,9924,35622,18813,39566,0
4700,100000,1,2,1,34,0,-1,-1,1,0,0,26955,76976,39873,21531,5283,17591,46574,22648,27140,34972,10710,27387,0
4701,20000,1,3,1,44,-1,-1,0,-1,-1,2,71987,36758,55323,17091,65983,49736,11890,3527,9228,38614,49888,309,0
4702,30000,2,3,1,28,1,0,1,2,-1,0,69830,57553,10983,76584,40179,32616,2807,26458,46396,26145,29236,10529,0
4703,100000,1,1,2,46,-1,0,-1,-1,0,0,44023,23935,73833,45159,25322,45709,8100,17730,26031,49988,20933,31088,0
4704,10000,1,3,2,52,2,0,1,2,3,1,49572,16850,25303,28939,6901,78399,13282,41134,36723,21621,43602,30873,1
4705,10000,2,2,3,48,-1,0,0,2,0,0,42624,12271,47909,49108,35652,66009,37501,42948,9054,3696,25969,37178,0
4706,150000,2,1,2,52,-1,-1,3,0,-1,2,2807,52944,49511,5150,4299,29977,36328,34899,23777,43557,43067,39432,1
4707,50000,2,2,1,42,0,-1,1,1,0,-1,26891,78822,74562,7069,7550,77364,28399,2903,19769,43324,25431,14838,0
